"ORDER_ID","SALES_DATE","SALES_REGION","SALES_QTY"
2549,10-06-19,"EAST",2000
2550,10-06-19,"EAST",2000
2551,10-06-19,"EAST",2000
2552,10-06-19,"EAST",2000
2553,10-06-19,"EAST",2000
2554,10-06-19,"EAST",2000
2555,10-06-19,"EAST",2000
2556,10-06-19,"EAST",2000
2557,10-06-19,"EAST",2000
2558,10-06-19,"EAST",2000
2559,10-06-19,"EAST",2000
2560,10-06-19,"EAST",2000
2561,10-06-19,"EAST",2000
2562,10-06-19,"EAST",2000
2563,10-06-19,"EAST",2000
2564,10-06-19,"EAST",2000
2565,10-06-19,"EAST",2000
2566,10-06-19,"EAST",2000
2567,10-06-19,"EAST",2000
2568,10-06-19,"EAST",2000
2569,10-06-19,"EAST",2000
2570,10-06-19,"EAST",2000
2571,10-06-19,"EAST",2000
2572,10-06-19,"EAST",2000
2573,10-06-19,"EAST",2000
2574,10-06-19,"EAST",2000
2575,10-06-19,"EAST",2000
2576,10-06-19,"EAST",2000
2577,10-06-19,"EAST",2000
2578,10-06-19,"EAST",2000
2579,10-06-19,"EAST",2000
2580,10-06-19,"EAST",2000
2581,10-06-19,"EAST",2000
2582,10-06-19,"EAST",2000
2583,10-06-19,"EAST",2000
2584,10-06-19,"EAST",2000
2585,10-06-19,"EAST",2000
2586,10-06-19,"EAST",2000
2587,10-06-19,"EAST",2000
2588,10-06-19,"EAST",2000
2589,10-06-19,"EAST",2000
2590,10-06-19,"EAST",2000
2591,10-06-19,"EAST",2000
2592,10-06-19,"EAST",2000
2593,10-06-19,"EAST",2000
2594,10-06-19,"EAST",2000
2595,10-06-19,"EAST",2000
2596,10-06-19,"EAST",2000
2597,10-06-19,"EAST",2000
2598,10-06-19,"EAST",2000
2599,10-06-19,"EAST",2000
2600,10-06-19,"EAST",2000
2601,10-06-19,"EAST",2000
2602,10-06-19,"EAST",2000
2603,10-06-19,"EAST",2000
2604,10-06-19,"EAST",2000
2605,10-06-19,"EAST",2000
2606,10-06-19,"EAST",2000
2607,10-06-19,"EAST",2000
2608,10-06-19,"EAST",2000
2609,10-06-19,"EAST",2000
2610,10-06-19,"EAST",2000
2611,10-06-19,"EAST",2000
2612,10-06-19,"EAST",2000
2613,10-06-19,"EAST",2000
2614,10-06-19,"EAST",2000
2615,10-06-19,"EAST",2000
2616,10-06-19,"EAST",2000
2617,10-06-19,"EAST",2000
2618,10-06-19,"EAST",2000
2619,10-06-19,"EAST",2000
2620,10-06-19,"EAST",2000
2621,10-06-19,"EAST",2000
2622,10-06-19,"EAST",2000
2623,10-06-19,"EAST",2000
2624,10-06-19,"EAST",2000
2625,10-06-19,"EAST",2000
2626,10-06-19,"EAST",2000
2627,10-06-19,"EAST",2000
2628,10-06-19,"EAST",2000
2629,10-06-19,"EAST",2000
2630,10-06-19,"EAST",2000
2631,10-06-19,"EAST",2000
2632,10-06-19,"EAST",2000
2633,10-06-19,"EAST",2000
2634,10-06-19,"EAST",2000
2635,10-06-19,"EAST",2000
2636,10-06-19,"EAST",2000
2637,10-06-19,"EAST",2000
2638,10-06-19,"EAST",2000
2639,10-06-19,"EAST",2000
2640,10-06-19,"EAST",2000
2641,10-06-19,"EAST",2000
2642,10-06-19,"EAST",2000
2643,10-06-19,"EAST",2000
2644,10-06-19,"EAST",2000
2645,10-06-19,"EAST",2000
2646,10-06-19,"EAST",2000
2647,10-06-19,"EAST",2000
2648,10-06-19,"EAST",2000
2649,10-06-19,"EAST",2000
2650,10-06-19,"EAST",2000
2651,10-06-19,"EAST",2000
2652,10-06-19,"EAST",2000
2653,10-06-19,"EAST",2000
2654,10-06-19,"EAST",2000
2655,10-06-19,"EAST",2000
2656,10-06-19,"EAST",2000
2657,10-06-19,"EAST",2000
2658,10-06-19,"EAST",2000
2659,10-06-19,"EAST",2000
2660,10-06-19,"EAST",2000
2661,10-06-19,"EAST",2000
2662,10-06-19,"EAST",2000
2663,10-06-19,"EAST",2000
2664,10-06-19,"EAST",2000
2665,10-06-19,"EAST",2000
2666,10-06-19,"EAST",2000
2667,10-06-19,"EAST",2000
2668,10-06-19,"EAST",2000
2669,10-06-19,"EAST",2000
2670,10-06-19,"EAST",2000
2671,10-06-19,"EAST",2000
2672,10-06-19,"EAST",2000
2673,10-06-19,"EAST",2000
2674,10-06-19,"EAST",2000
2675,10-06-19,"EAST",2000
2676,10-06-19,"EAST",2000
2677,10-06-19,"EAST",2000
2678,10-06-19,"EAST",2000
2679,10-06-19,"EAST",2000
2680,10-06-19,"EAST",2000
2681,10-06-19,"EAST",2000
2682,10-06-19,"EAST",2000
2683,10-06-19,"EAST",2000
2684,10-06-19,"EAST",2000
2685,10-06-19,"EAST",2000
2686,10-06-19,"EAST",2000
2687,10-06-19,"EAST",2000
2688,10-06-19,"EAST",2000
2689,10-06-19,"EAST",2000
2690,10-06-19,"EAST",2000
2691,10-06-19,"EAST",2000
2692,10-06-19,"EAST",2000
2693,10-06-19,"EAST",2000
2694,10-06-19,"EAST",2000
2695,10-06-19,"EAST",2000
2696,10-06-19,"EAST",2000
2697,10-06-19,"EAST",2000
2698,10-06-19,"EAST",2000
2699,10-06-19,"EAST",2000
2700,10-06-19,"EAST",2000
2701,10-06-19,"EAST",2000
2702,10-06-19,"EAST",2000
2703,10-06-19,"EAST",2000
2704,10-06-19,"EAST",2000
2705,10-06-19,"EAST",2000
2706,10-06-19,"EAST",2000
2707,10-06-19,"EAST",2000
2708,10-06-19,"EAST",2000
2709,10-06-19,"EAST",2000
2710,10-06-19,"EAST",2000
2711,10-06-19,"EAST",2000
2712,10-06-19,"EAST",2000
2713,10-06-19,"EAST",2000
2714,10-06-19,"EAST",2000
2715,10-06-19,"EAST",2000
2716,10-06-19,"EAST",2000
2717,10-06-19,"EAST",2000
2718,10-06-19,"EAST",2000
2719,10-06-19,"EAST",2000
2720,10-06-19,"EAST",2000
2721,10-06-19,"EAST",2000
2722,10-06-19,"EAST",2000
2723,10-06-19,"EAST",2000
2724,10-06-19,"EAST",2000
2725,10-06-19,"EAST",2000
2726,10-06-19,"EAST",2000
2727,10-06-19,"EAST",2000
2728,10-06-19,"EAST",2000
2729,10-06-19,"EAST",2000
2730,10-06-19,"EAST",2000
2731,10-06-19,"EAST",2000
2732,10-06-19,"EAST",2000
2733,10-06-19,"EAST",2000
2734,10-06-19,"EAST",2000
2735,10-06-19,"EAST",2000
2736,10-06-19,"EAST",2000
2737,10-06-19,"EAST",2000
2738,10-06-19,"EAST",2000
2739,10-06-19,"EAST",2000
2740,10-06-19,"EAST",2000
2741,10-06-19,"EAST",2000
2742,10-06-19,"EAST",2000
2743,10-06-19,"EAST",2000
2744,10-06-19,"EAST",2000
2745,10-06-19,"EAST",2000
2746,10-06-19,"EAST",2000
2747,10-06-19,"EAST",2000
2748,10-06-19,"EAST",2000
2749,10-06-19,"EAST",2000
2750,10-06-19,"EAST",2000
2751,10-06-19,"EAST",2000
2752,10-06-19,"EAST",2000
2753,10-06-19,"EAST",2000
2754,10-06-19,"EAST",2000
2755,10-06-19,"EAST",2000
2756,10-06-19,"EAST",2000
2757,10-06-19,"EAST",2000
2758,10-06-19,"EAST",2000
2759,10-06-19,"EAST",2000
2760,10-06-19,"EAST",2000
2761,10-06-19,"EAST",2000
2762,10-06-19,"EAST",2000
2763,10-06-19,"EAST",2000
2764,10-06-19,"EAST",2000
2765,10-06-19,"EAST",2000
2766,10-06-19,"EAST",2000
2767,10-06-19,"EAST",2000
2768,10-06-19,"EAST",2000
2769,10-06-19,"EAST",2000
2770,10-06-19,"EAST",2000
2771,10-06-19,"EAST",2000
2772,10-06-19,"EAST",2000
2773,10-06-19,"EAST",2000
2774,10-06-19,"EAST",2000
2775,10-06-19,"EAST",2000
2776,10-06-19,"EAST",2000
2777,10-06-19,"EAST",2000
2778,10-06-19,"EAST",2000
2779,10-06-19,"EAST",2000
2780,10-06-19,"EAST",2000
2781,10-06-19,"EAST",2000
2782,10-06-19,"EAST",2000
2783,10-06-19,"EAST",2000
2784,10-06-19,"EAST",2000
2785,10-06-19,"EAST",2000
2786,10-06-19,"EAST",2000
2787,10-06-19,"EAST",2000
2788,10-06-19,"EAST",2000
2789,10-06-19,"EAST",2000
2790,10-06-19,"EAST",2000
2791,10-06-19,"EAST",2000
2792,10-06-19,"EAST",2000
2793,10-06-19,"EAST",2000
2794,10-06-19,"EAST",2000
2795,10-06-19,"EAST",2000
2796,10-06-19,"EAST",2000
2797,10-06-19,"EAST",2000
2798,10-06-19,"EAST",2000
2799,10-06-19,"EAST",2000
2800,10-06-19,"EAST",2000
2801,10-06-19,"EAST",2000
2802,10-06-19,"EAST",2000
2803,10-06-19,"EAST",2000
2804,10-06-19,"EAST",2000
2805,10-06-19,"EAST",2000
2806,10-06-19,"EAST",2000
2807,10-06-19,"EAST",2000
2808,10-06-19,"EAST",2000
2809,10-06-19,"EAST",2000
2810,10-06-19,"EAST",2000
2811,10-06-19,"EAST",2000
2812,10-06-19,"EAST",2000
2813,10-06-19,"EAST",2000
2814,10-06-19,"EAST",2000
2815,10-06-19,"EAST",2000
2816,10-06-19,"EAST",2000
2817,10-06-19,"EAST",2000
2818,10-06-19,"EAST",2000
2819,10-06-19,"EAST",2000
2820,10-06-19,"EAST",2000
2821,10-06-19,"EAST",2000
2822,10-06-19,"EAST",2000
2823,10-06-19,"EAST",2000
2824,10-06-19,"EAST",2000
2825,10-06-19,"EAST",2000
2826,10-06-19,"EAST",2000
2827,10-06-19,"EAST",2000
2828,10-06-19,"EAST",2000
2829,10-06-19,"EAST",2000
2830,10-06-19,"EAST",2000
2831,10-06-19,"EAST",2000
2832,10-06-19,"EAST",2000
2833,10-06-19,"EAST",2000
2834,10-06-19,"EAST",2000
2835,10-06-19,"EAST",2000
2836,10-06-19,"EAST",2000
2837,10-06-19,"EAST",2000
2838,10-06-19,"EAST",2000
2839,10-06-19,"EAST",2000
2840,10-06-19,"EAST",2000
2841,10-06-19,"EAST",2000
2842,10-06-19,"EAST",2000
2843,10-06-19,"EAST",2000
2844,10-06-19,"EAST",2000
2845,10-06-19,"EAST",2000
2846,10-06-19,"EAST",2000
2847,10-06-19,"EAST",2000
2848,10-06-19,"EAST",2000
2849,10-06-19,"EAST",2000
2850,10-06-19,"EAST",2000
2851,10-06-19,"EAST",2000
2852,10-06-19,"EAST",2000
2853,10-06-19,"EAST",2000
2854,10-06-19,"EAST",2000
2855,10-06-19,"EAST",2000
2856,10-06-19,"EAST",2000
2857,10-06-19,"EAST",2000
2858,10-06-19,"EAST",2000
2859,10-06-19,"EAST",2000
2860,10-06-19,"EAST",2000
2861,10-06-19,"EAST",2000
2862,10-06-19,"EAST",2000
2863,10-06-19,"EAST",2000
2864,10-06-19,"EAST",2000
2865,10-06-19,"EAST",2000
2866,10-06-19,"EAST",2000
2867,10-06-19,"EAST",2000
2868,10-06-19,"EAST",2000
2869,10-06-19,"EAST",2000
2870,10-06-19,"EAST",2000
2871,10-06-19,"EAST",2000
2872,10-06-19,"EAST",2000
2873,10-06-19,"EAST",2000
2874,10-06-19,"EAST",2000
2875,10-06-19,"EAST",2000
2876,10-06-19,"EAST",2000
2877,10-06-19,"EAST",2000
2878,10-06-19,"EAST",2000
2879,10-06-19,"EAST",2000
2880,10-06-19,"EAST",2000
2881,10-06-19,"EAST",2000
2882,10-06-19,"EAST",2000
2883,10-06-19,"EAST",2000
2884,10-06-19,"EAST",2000
2885,10-06-19,"EAST",2000
2886,10-06-19,"EAST",2000
2887,10-06-19,"EAST",2000
2888,10-06-19,"EAST",2000
2889,10-06-19,"EAST",2000
2890,10-06-19,"EAST",2000
2891,10-06-19,"EAST",2000
2892,10-06-19,"EAST",2000
2893,10-06-19,"EAST",2000
2894,10-06-19,"EAST",2000
2895,10-06-19,"EAST",2000
2896,10-06-19,"EAST",2000
2897,10-06-19,"EAST",2000
2898,10-06-19,"EAST",2000
2899,10-06-19,"EAST",2000
2900,10-06-19,"EAST",2000
2901,10-06-19,"EAST",2000
2902,10-06-19,"EAST",2000
2903,10-06-19,"EAST",2000
2904,10-06-19,"EAST",2000
2905,10-06-19,"EAST",2000
2906,10-06-19,"EAST",2000
2907,10-06-19,"EAST",2000
2908,10-06-19,"EAST",2000
2909,10-06-19,"EAST",2000
2910,10-06-19,"EAST",2000
2911,10-06-19,"EAST",2000
2912,10-06-19,"EAST",2000
2913,10-06-19,"EAST",2000
2914,10-06-19,"EAST",2000
2915,10-06-19,"EAST",2000
2916,10-06-19,"EAST",2000
2917,10-06-19,"EAST",2000
2918,10-06-19,"EAST",2000
2919,10-06-19,"EAST",2000
2920,10-06-19,"EAST",2000
2921,10-06-19,"EAST",2000
2922,10-06-19,"EAST",2000
2923,10-06-19,"EAST",2000
2924,10-06-19,"EAST",2000
2925,10-06-19,"EAST",2000
2926,10-06-19,"EAST",2000
2927,10-06-19,"EAST",2000
2928,10-06-19,"EAST",2000
2929,10-06-19,"EAST",2000
2930,10-06-19,"EAST",2000
2931,10-06-19,"EAST",2000
2932,10-06-19,"EAST",2000
2933,10-06-19,"EAST",2000
2934,10-06-19,"EAST",2000
2935,10-06-19,"EAST",2000
2936,10-06-19,"EAST",2000
2937,10-06-19,"EAST",2000
2938,10-06-19,"EAST",2000
2939,10-06-19,"EAST",2000
2940,10-06-19,"EAST",2000
2941,10-06-19,"EAST",2000
2942,10-06-19,"EAST",2000
2943,10-06-19,"EAST",2000
2944,10-06-19,"EAST",2000
2945,10-06-19,"EAST",2000
2946,10-06-19,"EAST",2000
2947,10-06-19,"EAST",2000
2948,10-06-19,"EAST",2000
2949,10-06-19,"EAST",2000
2950,10-06-19,"EAST",2000
2951,10-06-19,"EAST",2000
2952,10-06-19,"EAST",2000
2953,10-06-19,"EAST",2000
2954,10-06-19,"EAST",2000
2955,10-06-19,"EAST",2000
2956,10-06-19,"EAST",2000
2957,10-06-19,"EAST",2000
2958,10-06-19,"EAST",2000
2959,10-06-19,"EAST",2000
2960,10-06-19,"EAST",2000
2961,10-06-19,"EAST",2000
2962,10-06-19,"EAST",2000
2963,10-06-19,"EAST",2000
2964,10-06-19,"EAST",2000
2965,10-06-19,"EAST",2000
2966,10-06-19,"EAST",2000
2967,10-06-19,"EAST",2000
2968,10-06-19,"EAST",2000
2969,10-06-19,"EAST",2000
2970,10-06-19,"EAST",2000
2971,10-06-19,"EAST",2000
2972,10-06-19,"EAST",2000
2973,10-06-19,"EAST",2000
2974,10-06-19,"EAST",2000
2975,10-06-19,"EAST",2000
2976,10-06-19,"EAST",2000
2977,10-06-19,"EAST",2000
2978,10-06-19,"EAST",2000
2979,10-06-19,"EAST",2000
2980,10-06-19,"EAST",2000
2981,10-06-19,"EAST",2000
2982,10-06-19,"EAST",2000
2983,10-06-19,"EAST",2000
2984,10-06-19,"EAST",2000
2985,10-06-19,"EAST",2000
2986,10-06-19,"EAST",2000
2987,10-06-19,"EAST",2000
2988,10-06-19,"EAST",2000
2989,10-06-19,"EAST",2000
2990,10-06-19,"EAST",2000
2991,10-06-19,"EAST",2000
2992,10-06-19,"EAST",2000
2993,10-06-19,"EAST",2000
2994,10-06-19,"EAST",2000
2995,10-06-19,"EAST",2000
2996,10-06-19,"EAST",2000
2997,10-06-19,"EAST",2000
2998,10-06-19,"EAST",2000
2999,10-06-19,"EAST",2000
3000,10-06-19,"EAST",2000
3001,10-06-19,"EAST",2000
3002,10-06-19,"EAST",2000
3003,10-06-19,"EAST",2000
3004,10-06-19,"EAST",2000
3005,10-06-19,"EAST",2000
3006,10-06-19,"EAST",2000
3007,10-06-19,"EAST",2000
3008,10-06-19,"EAST",2000
3009,10-06-19,"EAST",2000
3010,10-06-19,"EAST",2000
3011,10-06-19,"EAST",2000
3012,10-06-19,"EAST",2000
3013,10-06-19,"EAST",2000
3014,10-06-19,"EAST",2000
3015,10-06-19,"EAST",2000
3016,10-06-19,"EAST",2000
3017,10-06-19,"EAST",2000
3018,10-06-19,"EAST",2000
3019,10-06-19,"EAST",2000
3020,10-06-19,"EAST",2000
3021,10-06-19,"EAST",2000
3022,10-06-19,"EAST",2000
3023,10-06-19,"EAST",2000
3024,10-06-19,"EAST",2000
3025,10-06-19,"EAST",2000
3026,10-06-19,"EAST",2000
3027,10-06-19,"EAST",2000
3028,10-06-19,"EAST",2000
3029,10-06-19,"EAST",2000
3030,10-06-19,"EAST",2000
3031,10-06-19,"EAST",2000
3032,10-06-19,"EAST",2000
3033,10-06-19,"EAST",2000
3034,10-06-19,"EAST",2000
3035,10-06-19,"EAST",2000
3036,10-06-19,"EAST",2000
3037,10-06-19,"EAST",2000
3038,10-06-19,"EAST",2000
3039,10-06-19,"EAST",2000
3040,10-06-19,"EAST",2000
3041,10-06-19,"EAST",2000
3042,10-06-19,"EAST",2000
3043,10-06-19,"EAST",2000
3044,10-06-19,"EAST",2000
3045,10-06-19,"EAST",2000
3046,10-06-19,"EAST",2000
3047,10-06-19,"EAST",2000
3048,10-06-19,"EAST",2000
3049,10-06-19,"EAST",2000
3050,10-06-19,"EAST",2000
3051,10-06-19,"EAST",2000
3052,10-06-19,"EAST",2000
3053,10-06-19,"EAST",2000
3054,10-06-19,"EAST",2000
3055,10-06-19,"EAST",2000
3056,10-06-19,"EAST",2000
3057,10-06-19,"EAST",2000
3058,10-06-19,"EAST",2000
3059,10-06-19,"EAST",2000
3060,10-06-19,"EAST",2000
3061,10-06-19,"EAST",2000
3062,10-06-19,"EAST",2000
3063,10-06-19,"EAST",2000
3064,10-06-19,"EAST",2000
3065,10-06-19,"EAST",2000
3066,10-06-19,"EAST",2000
3067,10-06-19,"EAST",2000
3068,10-06-19,"EAST",2000
3069,10-06-19,"EAST",2000
3070,10-06-19,"EAST",2000
3071,10-06-19,"EAST",2000
3072,10-06-19,"EAST",2000
3073,10-06-19,"EAST",2000
3074,10-06-19,"EAST",2000
3075,10-06-19,"EAST",2000
3076,10-06-19,"EAST",2000
3077,10-06-19,"EAST",2000
3078,10-06-19,"EAST",2000
3079,10-06-19,"EAST",2000
3080,10-06-19,"EAST",2000
3081,10-06-19,"EAST",2000
3082,10-06-19,"EAST",2000
3083,10-06-19,"EAST",2000
3084,10-06-19,"EAST",2000
3085,10-06-19,"EAST",2000
3086,10-06-19,"EAST",2000
3087,10-06-19,"EAST",2000
3088,10-06-19,"EAST",2000
3089,10-06-19,"EAST",2000
3090,10-06-19,"EAST",2000
3091,10-06-19,"EAST",2000
3092,10-06-19,"EAST",2000
3093,10-06-19,"EAST",2000
3094,10-06-19,"EAST",2000
3095,10-06-19,"EAST",2000
3096,10-06-19,"EAST",2000
3097,10-06-19,"EAST",2000
3098,10-06-19,"EAST",2000
3099,10-06-19,"EAST",2000
3100,10-06-19,"EAST",2000
3101,10-06-19,"EAST",2000
3102,10-06-19,"EAST",2000
3103,10-06-19,"EAST",2000
3104,10-06-19,"EAST",2000
3105,10-06-19,"EAST",2000
3106,10-06-19,"EAST",2000
3107,10-06-19,"EAST",2000
3108,10-06-19,"EAST",2000
3109,10-06-19,"EAST",2000
3110,10-06-19,"EAST",2000
3111,10-06-19,"EAST",2000
3112,10-06-19,"EAST",2000
3113,10-06-19,"EAST",2000
3114,10-06-19,"EAST",2000
3115,10-06-19,"EAST",2000
3116,10-06-19,"EAST",2000
3117,10-06-19,"EAST",2000
3118,10-06-19,"EAST",2000
3119,10-06-19,"EAST",2000
3120,10-06-19,"EAST",2000
3121,10-06-19,"EAST",2000
3122,10-06-19,"EAST",2000
3123,10-06-19,"EAST",2000
3124,10-06-19,"EAST",2000
3125,10-06-19,"EAST",2000
3126,10-06-19,"EAST",2000
3127,10-06-19,"EAST",2000
3128,10-06-19,"EAST",2000
3129,10-06-19,"EAST",2000
3130,10-06-19,"EAST",2000
3131,10-06-19,"EAST",2000
3132,10-06-19,"EAST",2000
3133,10-06-19,"EAST",2000
3134,10-06-19,"EAST",2000
3135,10-06-19,"EAST",2000
3136,10-06-19,"EAST",2000
3137,10-06-19,"EAST",2000
3138,10-06-19,"EAST",2000
3139,10-06-19,"EAST",2000
3140,10-06-19,"EAST",2000
3141,10-06-19,"EAST",2000
3142,10-06-19,"EAST",2000
3143,10-06-19,"EAST",2000
3144,10-06-19,"EAST",2000
3145,10-06-19,"EAST",2000
3146,10-06-19,"EAST",2000
3147,10-06-19,"EAST",2000
3148,10-06-19,"EAST",2000
3149,10-06-19,"EAST",2000
3150,10-06-19,"EAST",2000
3151,10-06-19,"EAST",2000
3152,10-06-19,"EAST",2000
3153,10-06-19,"EAST",2000
3154,10-06-19,"EAST",2000
3155,10-06-19,"EAST",2000
3156,10-06-19,"EAST",2000
3157,10-06-19,"EAST",2000
3158,10-06-19,"EAST",2000
3159,10-06-19,"EAST",2000
3160,10-06-19,"EAST",2000
3161,10-06-19,"EAST",2000
3162,10-06-19,"EAST",2000
3163,10-06-19,"EAST",2000
3164,10-06-19,"EAST",2000
3165,10-06-19,"EAST",2000
3166,10-06-19,"EAST",2000
3167,10-06-19,"EAST",2000
3168,10-06-19,"EAST",2000
3169,10-06-19,"EAST",2000
3170,10-06-19,"EAST",2000
3171,10-06-19,"EAST",2000
3172,10-06-19,"EAST",2000
3173,10-06-19,"EAST",2000
3174,10-06-19,"EAST",2000
3175,10-06-19,"EAST",2000
3176,10-06-19,"EAST",2000
3177,10-06-19,"EAST",2000
3178,10-06-19,"EAST",2000
3179,10-06-19,"EAST",2000
3180,10-06-19,"EAST",2000
3181,10-06-19,"EAST",2000
3182,10-06-19,"EAST",2000
3183,10-06-19,"EAST",2000
3184,10-06-19,"EAST",2000
3185,10-06-19,"EAST",2000
3186,10-06-19,"EAST",2000
3187,10-06-19,"EAST",2000
3188,10-06-19,"EAST",2000
3189,10-06-19,"EAST",2000
3190,10-06-19,"EAST",2000
3191,10-06-19,"EAST",2000
3192,10-06-19,"EAST",2000
3193,10-06-19,"EAST",2000
3194,10-06-19,"EAST",2000
3195,10-06-19,"EAST",2000
3196,10-06-19,"EAST",2000
3197,10-06-19,"EAST",2000
3198,10-06-19,"EAST",2000
3199,10-06-19,"EAST",2000
3200,10-06-19,"EAST",2000
3201,10-06-19,"EAST",2000
3202,10-06-19,"EAST",2000
3203,10-06-19,"EAST",2000
3204,10-06-19,"EAST",2000
3205,10-06-19,"EAST",2000
3206,10-06-19,"EAST",2000
3207,10-06-19,"EAST",2000
3208,10-06-19,"EAST",2000
3209,10-06-19,"EAST",2000
3210,10-06-19,"EAST",2000
3211,10-06-19,"EAST",2000
3212,10-06-19,"EAST",2000
3213,10-06-19,"EAST",2000
3214,10-06-19,"EAST",2000
3215,10-06-19,"EAST",2000
3216,10-06-19,"EAST",2000
3217,10-06-19,"EAST",2000
3218,10-06-19,"EAST",2000
3219,10-06-19,"EAST",2000
3220,10-06-19,"EAST",2000
3221,10-06-19,"EAST",2000
3222,10-06-19,"EAST",2000
3223,10-06-19,"EAST",2000
3224,10-06-19,"EAST",2000
3225,10-06-19,"EAST",2000
3226,10-06-19,"EAST",2000
3227,10-06-19,"EAST",2000
3228,10-06-19,"EAST",2000
3229,10-06-19,"EAST",2000
3230,10-06-19,"EAST",2000
3231,10-06-19,"EAST",2000
3232,10-06-19,"EAST",2000
3233,10-06-19,"EAST",2000
3234,10-06-19,"EAST",2000
3235,10-06-19,"EAST",2000
3236,10-06-19,"EAST",2000
3237,10-06-19,"EAST",2000
3238,10-06-19,"EAST",2000
3239,10-06-19,"EAST",2000
3240,10-06-19,"EAST",2000
3241,10-06-19,"EAST",2000
3242,10-06-19,"EAST",2000
3243,10-06-19,"EAST",2000
3244,10-06-19,"EAST",2000
3245,10-06-19,"EAST",2000
3246,10-06-19,"EAST",2000
3247,10-06-19,"EAST",2000
3248,10-06-19,"EAST",2000
3249,10-06-19,"EAST",2000
3250,10-06-19,"EAST",2000
3251,10-06-19,"EAST",2000
3252,10-06-19,"EAST",2000
3253,10-06-19,"EAST",2000
3254,10-06-19,"EAST",2000
3255,10-06-19,"EAST",2000
3256,10-06-19,"EAST",2000
3257,10-06-19,"EAST",2000
3258,10-06-19,"EAST",2000
3259,10-06-19,"EAST",2000
3260,10-06-19,"EAST",2000
3261,10-06-19,"EAST",2000
3262,10-06-19,"EAST",2000
3263,10-06-19,"EAST",2000
3264,10-06-19,"EAST",2000
3265,10-06-19,"EAST",2000
3266,10-06-19,"EAST",2000
3267,10-06-19,"EAST",2000
3268,10-06-19,"EAST",2000
3269,10-06-19,"EAST",2000
3270,10-06-19,"EAST",2000
3271,10-06-19,"EAST",2000
3272,10-06-19,"EAST",2000
3273,10-06-19,"EAST",2000
3274,10-06-19,"EAST",2000
3275,10-06-19,"EAST",2000
3276,10-06-19,"EAST",2000
3277,10-06-19,"EAST",2000
3278,10-06-19,"EAST",2000
3279,10-06-19,"EAST",2000
3280,10-06-19,"EAST",2000
3281,10-06-19,"EAST",2000
3282,10-06-19,"EAST",2000
3283,10-06-19,"EAST",2000
3284,10-06-19,"EAST",2000
3285,10-06-19,"EAST",2000
3286,10-06-19,"EAST",2000
3287,10-06-19,"EAST",2000
3288,10-06-19,"EAST",2000
3289,10-06-19,"EAST",2000
3290,10-06-19,"EAST",2000
3291,10-06-19,"EAST",2000
3292,10-06-19,"EAST",2000
3293,10-06-19,"EAST",2000
3294,10-06-19,"EAST",2000
3295,10-06-19,"EAST",2000
3296,10-06-19,"EAST",2000
3297,10-06-19,"EAST",2000
3298,10-06-19,"EAST",2000
3299,10-06-19,"EAST",2000
3300,10-06-19,"EAST",2000
3301,10-06-19,"EAST",2000
3302,10-06-19,"EAST",2000
3303,10-06-19,"EAST",2000
3304,10-06-19,"EAST",2000
3305,10-06-19,"EAST",2000
3306,10-06-19,"EAST",2000
3307,10-06-19,"EAST",2000
3308,10-06-19,"EAST",2000
3309,10-06-19,"EAST",2000
3310,10-06-19,"EAST",2000
3311,10-06-19,"EAST",2000
3312,10-06-19,"EAST",2000
3313,10-06-19,"EAST",2000
3314,10-06-19,"EAST",2000
3315,10-06-19,"EAST",2000
3316,10-06-19,"EAST",2000
3317,10-06-19,"EAST",2000
3318,10-06-19,"EAST",2000
3319,10-06-19,"EAST",2000
3320,10-06-19,"EAST",2000
3321,10-06-19,"EAST",2000
3322,10-06-19,"EAST",2000
3323,10-06-19,"EAST",2000
3324,10-06-19,"EAST",2000
3325,10-06-19,"EAST",2000
3326,10-06-19,"EAST",2000
3327,10-06-19,"EAST",2000
3328,10-06-19,"EAST",2000
3329,10-06-19,"EAST",2000
3330,10-06-19,"EAST",2000
3331,10-06-19,"EAST",2000
3332,10-06-19,"EAST",2000
3333,10-06-19,"EAST",2000
3334,10-06-19,"EAST",2000
3335,10-06-19,"EAST",2000
3336,10-06-19,"EAST",2000
3337,10-06-19,"EAST",2000
3338,10-06-19,"EAST",2000
3339,10-06-19,"EAST",2000
3340,10-06-19,"EAST",2000
3341,10-06-19,"EAST",2000
3342,10-06-19,"EAST",2000
3343,10-06-19,"EAST",2000
3344,10-06-19,"EAST",2000
3345,10-06-19,"EAST",2000
3346,10-06-19,"EAST",2000
3347,10-06-19,"EAST",2000
3348,10-06-19,"EAST",2000
3349,10-06-19,"EAST",2000
3350,10-06-19,"EAST",2000
3351,10-06-19,"EAST",2000
3352,10-06-19,"EAST",2000
3353,10-06-19,"EAST",2000
3354,10-06-19,"EAST",2000
3355,10-06-19,"EAST",2000
3356,10-06-19,"EAST",2000
3357,10-06-19,"EAST",2000
3358,10-06-19,"EAST",2000
3359,10-06-19,"EAST",2000
3360,10-06-19,"EAST",2000
3361,10-06-19,"EAST",2000
3362,10-06-19,"EAST",2000
3363,10-06-19,"EAST",2000
3364,10-06-19,"EAST",2000
3365,10-06-19,"EAST",2000
3366,10-06-19,"EAST",2000
3367,10-06-19,"EAST",2000
3368,10-06-19,"EAST",2000
3369,10-06-19,"EAST",2000
